,team,player,mp,ORtg,DRtg,bpm,game_id,date_game
312,SAS,cissosi01,301,0,114,-14.2,202404020DEN,"Tue, Apr 2, 2024"
313,SAS,bouyeja01,,,,,202404020DEN,"Tue, Apr 2, 2024"
314,SAS,dukeda01,,,,,202404020DEN,"Tue, Apr 2, 2024"
315,SAS,grayra01,,,,,202404020DEN,"Tue, Apr 2, 2024"
316,UTA,georgke01,2179,67,134,-16.2,202404020UTA,"Tue, Apr 2, 2024"
317,UTA,sextoco01,2069,95,136,-10.5,202404020UTA,"Tue, Apr 2, 2024"
318,UTA,sensabr01,1824,135,128,9.4,202404020UTA,"Tue, Apr 2, 2024"
319,UTA,hendrita01,1652,124,127,3.8,202404020UTA,"Tue, Apr 2, 2024"
320,UTA,kesslwa01,551,206,130,11.6,202404020UTA,"Tue, Apr 2, 2024"
321,UTA,yurtsom01,1816,97,133,-8.6,202404020UTA,"Tue, Apr 2, 2024"
322,UTA,dunnkr01,1388,139,124,0.5,202404020UTA,"Tue, Apr 2, 2024"
323,UTA,samanlu01,1122,124,127,1.4,202404020UTA,"Tue, Apr 2, 2024"
324,UTA,lewiski01,1043,64,131,-12.2,202404020UTA,"Tue, Apr 2, 2024"
325,UTA,hortota01,756,153,126,12.0,202404020UTA,"Tue, Apr 2, 2024"
326,UTA,clarkjo01,,,,,202404020UTA,"Tue, Apr 2, 2024"
327,UTA,collijo01,,,,,202404020UTA,"Tue, Apr 2, 2024"
328,CLE,leverca01,2042,130,113,2.0,202404020UTA,"Tue, Apr 2, 2024"
329,CLE,allenja01,1992,176,114,7.7,202404020UTA,"Tue, Apr 2, 2024"
330,CLE,strusma01,1961,141,113,3.4,202404020UTA,"Tue, Apr 2, 2024"
331,CLE,garlada01,1912,126,118,-6.3,202404020UTA,"Tue, Apr 2, 2024"
332,CLE,mobleev01,1868,144,108,6.9,202404020UTA,"Tue, Apr 2, 2024"
333,CLE,merrisa01,1922,136,120,1.2,202404020UTA,"Tue, Apr 2, 2024"
334,CLE,morrima03,1168,116,113,0.1,202404020UTA,"Tue, Apr 2, 2024"
335,CLE,niangge01,1126,71,101,-17.3,202404020UTA,"Tue, Apr 2, 2024"
336,CLE,jonesda03,257,154,105,16.6,202404020UTA,"Tue, Apr 2, 2024"
337,CLE,thomptr01,151,0,114,-26.1,202404020UTA,"Tue, Apr 2, 2024"
338,CLE,okorois01,,,,,202404020UTA,"Tue, Apr 2, 2024"
339,GSW,wiggian01,1964,115,104,5.4,202404020GSW,"Tue, Apr 2, 2024"
340,GSW,curryst01,1894,78,98,-2.0,202404020GSW,"Tue, Apr 2, 2024"
341,GSW,greendr01,1845,120,90,10.2,202404020GSW,"Tue, Apr 2, 2024"
342,GSW,thompkl01,1695,90,104,-5.3,202404020GSW,"Tue, Apr 2, 2024"
343,GSW,jackstr02,1262,79,102,-5.2,202404020GSW,"Tue, Apr 2, 2024"
344,GSW,podzibr01,1840,133,104,1.1,202404020GSW,"Tue, Apr 2, 2024"
345,GSW,moodymo01,1211,138,102,8.6,202404020GSW,"Tue, Apr 2, 2024"
346,GSW,paulch01,1175,142,110,10.4,202404020GSW,"Tue, Apr 2, 2024"
347,GSW,paytoga02,937,104,101,-4.6,202404020GSW,"Tue, Apr 2, 2024"
348,GSW,looneke01,574,104,106,-4.5,202404020GSW,"Tue, Apr 2, 2024"
349,GSW,quinole01,,,,,202404020GSW,"Tue, Apr 2, 2024"
350,GSW,robinje01,,,,,202404020GSW,"Tue, Apr 2, 2024"
351,DAL,doncilu01,2352,115,108,10.4,202404020GSW,"Tue, Apr 2, 2024"
352,DAL,irvinky01,2328,105,105,5.3,202404020GSW,"Tue, Apr 2, 2024"
353,DAL,washipj01,2141,85,101,0.1,202404020GSW,"Tue, Apr 2, 2024"
354,DAL,gaffoda01,1623,128,106,0.5,202404020GSW,"Tue, Apr 2, 2024"
355,DAL,jonesde02,1082,27,106,-10.3,202404020GSW,"Tue, Apr 2, 2024"
356,DAL,hardati02,1584,129,113,0.1,202404020GSW,"Tue, Apr 2, 2024"
357,DAL,exumda01,1267,95,114,-5.8,202404020GSW,"Tue, Apr 2, 2024"
358,DAL,klebima01,1001,47,95,0.7,202404020GSW,"Tue, Apr 2, 2024"
359,DAL,poweldw01,518,96,109,-3.5,202404020GSW,"Tue, Apr 2, 2024"
360,DAL,hardyja02,501,73,113,-8.0,202404020GSW,"Tue, Apr 2, 2024"
361,DAL,lawsoaj01,,,,,202404020GSW,"Tue, Apr 2, 2024"
362,DAL,morrima02,,,,,202404020GSW,"Tue, Apr 2, 2024"
363,DAL,prospol01,,,,,202404020GSW,"Tue, Apr 2, 2024"
364,SAC,murrake02,2273,109,109,-2.9,202404020SAC,"Tue, Apr 2, 2024"
365,SAC,sabondo01,2091,116,97,10.1,202404020SAC,"Tue, Apr 2, 2024"
366,SAC,foxde01,2028,123,108,0.4,202404020SAC,"Tue, Apr 2, 2024"
367,SAC,barneha02,1474,116,110,-5.0,202404020SAC,"Tue, Apr 2, 2024"
368,SAC,elliske01,1306,158,103,-6.7,202404020SAC,"Tue, Apr 2, 2024"
369,SAC,lylestr01,1565,139,106,12.4,202404020SAC,"Tue, Apr 2, 2024"
370,SAC,mitchda01,1523,162,114,8.1,202404020SAC,"Tue, Apr 2, 2024"
371,SAC,lenal01,719,98,75,8.0,202404020SAC,"Tue, Apr 2, 2024"
372,SAC,vezenal01,575,141,100,-3.9,202404020SAC,"Tue, Apr 2, 2024"
373,SAC,duartch01,508,77,102,-5.2,202404020SAC,"Tue, Apr 2, 2024"
374,SAC,edwarke02,99,0,113,-59.3,202404020SAC,"Tue, Apr 2, 2024"
375,SAC,jonesma05,99,0,116,-36.0,202404020SAC,"Tue, Apr 2, 2024"
376,SAC,jonesco02,70,205,89,55.2,202404020SAC,"Tue, Apr 2, 2024"
377,SAC,slawsja01,70,0,116,-10.4,202404020SAC,"Tue, Apr 2, 2024"
378,SAC,mcgeeja01,,,,,202404020SAC,"Tue, Apr 2, 2024"
379,LAC,hardeja01,1865,74,120,-6.1,202404020SAC,"Tue, Apr 2, 2024"
380,LAC,georgpa01,1765,123,117,6.6,202404020SAC,"Tue, Apr 2, 2024"
381,LAC,zubaciv01,1713,92,111,-1.9,202404020SAC,"Tue, Apr 2, 2024"
382,LAC,powelno01,1701,143,123,8.2,202404020SAC,"Tue, Apr 2, 2024"
383,LAC,mannte01,1597,94,131,-7.0,202404020SAC,"Tue, Apr 2, 2024"
384,LAC,westbru01,1441,100,126,-2.6,202404020SAC,"Tue, Apr 2, 2024"
385,LAC,coffeam01,1412,61,124,-7.9,202404020SAC,"Tue, Apr 2, 2024"
386,LAC,bostobr01,1283,124,120,-3.6,202404020SAC,"Tue, Apr 2, 2024"
387,LAC,theisda01,1066,114,118,-5.5,202404020SAC,"Tue, Apr 2, 2024"
388,LAC,hylanbo01,458,119,116,-0.7,202404020SAC,"Tue, Apr 2, 2024"
389,LAC,brownko01,99,0,132,-5.5,202404020SAC,"Tue, Apr 2, 2024"
390,LAC,moonxa01,,,,,202404020SAC,"Tue, Apr 2, 2024"
391,LAC,plumlma01,,,,,202404020SAC,"Tue, Apr 2, 2024"
392,LAC,tuckepj01,,,,,202404020SAC,"Tue, Apr 2, 2024"
393,CHO,manntr01,2086,76,94,-7.6,202404030CHO,"Wed, Apr 3, 2024"
394,CHO,willigr01,2005,101,98,-1.0,202404030CHO,"Wed, Apr 3, 2024"
395,CHO,millebr02,1794,83,95,-1.9,202404030CHO,"Wed, Apr 3, 2024"
396,CHO,thorjt01,1646,130,98,-1.8,202404030CHO,"Wed, Apr 3, 2024"
397,CHO,bertada01,1629,90,89,0.6,202404030CHO,"Wed, Apr 3, 2024"
398,CHO,pokusal01,1234,123,98,2.1,202404030CHO,"Wed, Apr 3, 2024"
399,CHO,smithni01,1109,42,100,-20.5,202404030CHO,"Wed, Apr 3, 2024"
400,CHO,mcgowbr01,1107,62,97,-12.5,202404030CHO,"Wed, Apr 3, 2024"
401,CHO,blackle01,915,202,98,3.1,202404030CHO,"Wed, Apr 3, 2024"
402,CHO,boldema01,875,180,76,10.4,202404030CHO,"Wed, Apr 3, 2024"
403,CHO,bridgmi02,,,,,202404030CHO,"Wed, Apr 3, 2024"
404,CHO,micicva01,,,,,202404030CHO,"Wed, Apr 3, 2024"
405,POR,walkeja01,2492,96,90,-1.3,202404030CHO,"Wed, Apr 3, 2024"
406,POR,aytonde01,2234,112,93,4.9,202404030CHO,"Wed, Apr 3, 2024"
407,POR,hendesc01,2223,106,92,6.0,202404030CHO,"Wed, Apr 3, 2024"
408,POR,ruperra01,2086,58,91,-10.4,202404030CHO,"Wed, Apr 3, 2024"
409,POR,murrakr01,1927,86,92,-6.5,202404030CHO,"Wed, Apr 3, 2024"
410,POR,bantoda01,2034,88,89,-1.1,202404030CHO,"Wed, Apr 3, 2024"
411,POR,haganas01,757,32,94,-18.6,202404030CHO,"Wed, Apr 3, 2024"
412,POR,reathdu01,646,82,94,-7.4,202404030CHO,"Wed, Apr 3, 2024"
413,POR,badjiib01,,,,,202404030CHO,"Wed, Apr 3, 2024"
414,POR,brownmo01,,,,,202404030CHO,"Wed, Apr 3, 2024"
415,POR,sharpsh01,,,,,202404030CHO,"Wed, Apr 3, 2024"
416,POR,thybuma01,,,,,202404030CHO,"Wed, Apr 3, 2024"
417,WAS,kuzmaky01,2313,86,114,-5.3,202404030WAS,"Wed, Apr 3, 2024"
418,WAS,kispeco01,2091,114,124,-3.9,202404030WAS,"Wed, Apr 3, 2024"
419,WAS,poolejo01,2041,124,118,5.6,202404030WAS,"Wed, Apr 3, 2024"
420,WAS,avdijde01,1296,100,120,-4.8,202404030WAS,"Wed, Apr 3, 2024"
421,WAS,vukcetr01,1232,136,120,1.5,202404030WAS,"Wed, Apr 3, 2024"
422,WAS,butleja02,1760,102,111,-1.5,202404030WAS,"Wed, Apr 3, 2024"
423,WAS,gillan01,1244,112,120,-4.9,202404030WAS,"Wed, Apr 3, 2024"
424,WAS,champju01,1115,170,115,14.7,202404030WAS,"Wed, Apr 3, 2024"
425,WAS,omorueu01,629,66,107,-6.6,202404030WAS,"Wed, Apr 3, 2024"
426,WAS,baldwpa01,597,67,108,-14.4,202404030WAS,"Wed, Apr 3, 2024"
427,WAS,bernaju01,81,0,126,-8.9,202404030WAS,"Wed, Apr 3, 2024"
428,WAS,davisjo06,,,,,202404030WAS,"Wed, Apr 3, 2024"
429,LAL,davisan02,2288,149,103,10.5,202404030WAS,"Wed, Apr 3, 2024"
430,LAL,russeda01,2252,106,113,-2.5,202404030WAS,"Wed, Apr 3, 2024"
431,LAL,jamesle01,2171,116,109,4.0,202404030WAS,"Wed, Apr 3, 2024"
432,LAL,reaveau01,2102,118,113,-0.1,202404030WAS,"Wed, Apr 3, 2024"
433,LAL,hachiru01,1648,131,115,2.6,202404030WAS,"Wed, Apr 3, 2024"
434,LAL,dinwisp01,1149,82,119,-10.7,202404030WAS,"Wed, Apr 3, 2024"
435,LAL,princta02,954,114,108,1.4,202404030WAS,"Wed, Apr 3, 2024"
436,LAL,vincega01,861,37,120,-11.9,202404030WAS,"Wed, Apr 3, 2024"
437,LAL,hayesja02,591,118,120,-0.7,202404030WAS,"Wed, Apr 3, 2024"
438,LAL,chrisma02,254,0,120,-36.1,202404030WAS,"Wed, Apr 3, 2024"
439,LAL,castlco01,63,0,120,-7.5,202404030WAS,"Wed, Apr 3, 2024"
440,LAL,lewisma05,63,0,120,-47.4,202404030WAS,"Wed, Apr 3, 2024"
441,LAL,reddica01,,,,,202404030WAS,"Wed, Apr 3, 2024"
442,ATL,johnsja05,2203,152,99,18.8,202404030ATL,"Wed, Apr 3, 2024"
443,ATL,huntede01,2127,107,114,-2.7,202404030ATL,"Wed, Apr 3, 2024"
444,ATL,murrade01,2126,105,114,-4.3,202404030ATL,"Wed, Apr 3, 2024"
445,ATL,bogdabo01,1989,77,107,-9.3,202404030ATL,"Wed, Apr 3, 2024"
446,ATL,capelca01,1827,110,105,-4.6,202404030ATL,"Wed, Apr 3, 2024"
447,ATL,krejcvi01,1171,84,118,-13.5,202404030ATL,"Wed, Apr 3, 2024"
448,ATL,mathega01,1150,300,115,3.0,202404030ATL,"Wed, Apr 3, 2024"
449,ATL,fernabr01,1053,227,113,-5.0,202404030ATL,"Wed, Apr 3, 2024"
450,ATL,bufkiko01,754,117,91,11.1,202404030ATL,"Wed, Apr 3, 2024"
451,ATL,forretr01,,,,,202404030ATL,"Wed, Apr 3, 2024"
452,ATL,lundyse01,,,,,202404030ATL,"Wed, Apr 3, 2024"
453,ATL,matthwe02,,,,,202404030ATL,"Wed, Apr 3, 2024"
454,DET,sassema01,1964,86,121,-10.4,202404030ATL,"Wed, Apr 3, 2024"
455,DET,evbuoto01,1861,161,117,-1.5,202404030ATL,"Wed, Apr 3, 2024"
456,DET,durenja01,1671,81,117,-10.9,202404030ATL,"Wed, Apr 3, 2024"
457,DET,iveyja01,1613,62,123,-18.3,202404030ATL,"Wed, Apr 3, 2024"
458,DET,browntr01,1458,144,119,-1.9,202404030ATL,"Wed, Apr 3, 2024"
459,DET,flynnma01,2043,141,113,21.4,202404030ATL,"Wed, Apr 3, 2024"
460,DET,metuch01,1669,101,102,2.8,202404030ATL,"Wed, Apr 3, 2024"
461,DET,wisemja01,1209,178,119,3.4,202404030ATL,"Wed, Apr 3, 2024"
462,DET,fournev01,911,24,118,-15.6,202404030ATL,"Wed, Apr 3, 2024"
463,DET,boehebu01,,,,,202404030ATL,"Wed, Apr 3, 2024"
464,DET,cunnica01,,,,,202404030ATL,"Wed, Apr 3, 2024"
465,DET,nowelja01,,,,,202404030ATL,"Wed, Apr 3, 2024"
466,DET,rhodeja01,,,,,202404030ATL,"Wed, Apr 3, 2024"
467,DET,umudest01,,,,,202404030ATL,"Wed, Apr 3, 2024"
468,BOS,brownja02,1969,98,100,-4.4,202404030BOS,"Wed, Apr 3, 2024"
469,BOS,holidjr01,1894,113,106,-0.2,202404030BOS,"Wed, Apr 3, 2024"
470,BOS,whitede01,1871,173,105,3.8,202404030BOS,"Wed, Apr 3, 2024"
471,BOS,porzikr01,1853,191,90,25.0,202404030BOS,"Wed, Apr 3, 2024"
472,BOS,tatumja01,1734,154,105,7.3,202404030BOS,"Wed, Apr 3, 2024"
473,BOS,pritcpa01,1667,145,102,7.4,202404030BOS,"Wed, Apr 3, 2024"
474,BOS,horfoal01,1481,136,107,5.5,202404030BOS,"Wed, Apr 3, 2024"
475,BOS,hausesa01,1291,127,110,-4.7,202404030BOS,"Wed, Apr 3, 2024"
476,BOS,kornelu01,215,200,77,20.5,202404030BOS,"Wed, Apr 3, 2024"
477,BOS,mykhasv01,215,234,111,13.9,202404030BOS,"Wed, Apr 3, 2024"
478,BOS,brissos01,209,250,106,8.6,202404030BOS,"Wed, Apr 3, 2024"
479,BOS,tillmxa01,,,,,202404030BOS,"Wed, Apr 3, 2024"
480,OKC,wiggiaa01,1721,74,140,-8.0,202404030BOS,"Wed, Apr 3, 2024"
481,OKC,dortlu01,1701,108,141,-6.7,202404030BOS,"Wed, Apr 3, 2024"
482,OKC,wallaca01,1695,91,128,2.9,202404030BOS,"Wed, Apr 3, 2024"
483,OKC,giddejo01,1694,123,143,1.4,202404030BOS,"Wed, Apr 3, 2024"
484,OKC,holmgch01,1648,77,141,-10.3,202404030BOS,"Wed, Apr 3, 2024"
485,OKC,willike04,1527,67,142,-12.0,202404030BOS,"Wed, Apr 3, 2024"
486,OKC,joeis01,1225,184,134,12.2,202404030BOS,"Wed, Apr 3, 2024"
487,OKC,haywago01,1099,25,138,-10.4,202404030BOS,"Wed, Apr 3, 2024"
488,OKC,willija07,892,150,143,9.4,202404030BOS,"Wed, Apr 3, 2024"
489,OKC,waterli01,613,135,144,-2.6,202404030BOS,"Wed, Apr 3, 2024"
490,OKC,muscami01,366,200,133,6.2,202404030BOS,"Wed, Apr 3, 2024"
491,OKC,biyombi01,215,200,147,3.2,202404030BOS,"Wed, Apr 3, 2024"
492,BRK,thomaca02,2359,117,122,-0.2,202404030BRK,"Wed, Apr 3, 2024"
493,BRK,bridgmi01,2158,126,114,5.4,202404030BRK,"Wed, Apr 3, 2024"
494,BRK,schrode01,2135,114,120,-3.8,202404030BRK,"Wed, Apr 3, 2024"
495,BRK,finnedo01,2134,109,123,-4.6,202404030BRK,"Wed, Apr 3, 2024"
496,BRK,claxtni01,1880,113,109,2.7,202404030BRK,"Wed, Apr 3, 2024"
497,BRK,johnsca02,1349,98,119,-5.6,202404030BRK,"Wed, Apr 3, 2024"
498,BRK,clownno01,1007,173,112,26.8,202404030BRK,"Wed, Apr 3, 2024"
499,BRK,watfotr01,753,80,124,-14.0,202404030BRK,"Wed, Apr 3, 2024"
500,BRK,wilsoja03,621,226,115,4.0,202404030BRK,"Wed, Apr 3, 2024"
501,BRK,sharpda01,,,,,202404030BRK,"Wed, Apr 3, 2024"
502,BRK,smithde03,,,,,202404030BRK,"Wed, Apr 3, 2024"
503,BRK,walkelo01,,,,,202404030BRK,"Wed, Apr 3, 2024"
504,IND,halibty01,2218,133,122,12.5,202404030BRK,"Wed, Apr 3, 2024"
505,IND,siakapa01,2081,100,122,-4.3,202404030BRK,"Wed, Apr 3, 2024"
506,IND,nembhan01,1712,109,127,-6.5,202404030BRK,"Wed, Apr 3, 2024"
507,IND,nesmiaa01,1675,146,128,-5.1,202404030BRK,"Wed, Apr 3, 2024"
508,IND,smithja04,1335,104,112,-0.7,202404030BRK,"Wed, Apr 3, 2024"
509,IND,sheppbe01,1345,105,123,-0.7,202404030BRK,"Wed, Apr 3, 2024"
510,IND,jacksis01,1329,114,127,-6.8,202404030BRK,"Wed, Apr 3, 2024"
511,IND,toppiob01,1200,129,110,14.8,202404030BRK,"Wed, Apr 3, 2024"
512,IND,mccontj01,1146,137,127,-3.8,202404030BRK,"Wed, Apr 3, 2024"
513,IND,mcderdo01,357,0,133,-17.2,202404030BRK,"Wed, Apr 3, 2024"
514,IND,brownke03,,,,,202404030BRK,"Wed, Apr 3, 2024"
515,IND,johnsja01,,,,,202404030BRK,"Wed, Apr 3, 2024"
516,IND,tshieos01,,,,,202404030BRK,"Wed, Apr 3, 2024"
517,IND,walkeja02,,,,,202404030BRK,"Wed, Apr 3, 2024"
518,MIL,beaslma01,2302,108,125,-7.6,202404030MIL,"Wed, Apr 3, 2024"
519,MIL,lopezbr01,2272,117,123,-1.3,202404030MIL,"Wed, Apr 3, 2024"
520,MIL,connapa01,2082,82,118,-5.9,202404030MIL,"Wed, Apr 3, 2024"
521,MIL,antetgi01,1932,95,109,5.1,202404030MIL,"Wed, Apr 3, 2024"
522,MIL,crowdja01,1499,79,124,-11.4,202404030MIL,"Wed, Apr 3, 2024"
523,MIL,portibo01,1667,126,113,9.1,202404030MIL,"Wed, Apr 3, 2024"
524,MIL,greenaj01,1261,113,115,4.4,202404030MIL,"Wed, Apr 3, 2024"
525,MIL,washity02,535,155,124,-2.4,202404030MIL,"Wed, Apr 3, 2024"
526,MIL,jacksan01,445,24,116,-20.2,202404030MIL,"Wed, Apr 3, 2024"
527,MIL,gallida01,401,249,123,7.7,202404030MIL,"Wed, Apr 3, 2024"
528,MIL,antetth01,,,,,202404030MIL,"Wed, Apr 3, 2024"
529,MIL,beaucma01,,,,,202404030MIL,"Wed, Apr 3, 2024"
530,MIL,livinch01,,,,,202404030MIL,"Wed, Apr 3, 2024"
531,MIL,rolliry01,,,,,202404030MIL,"Wed, Apr 3, 2024"
532,MEM,jacksgg01,2247,107,106,-5.0,202404030MIL,"Wed, Apr 3, 2024"
533,MEM,jacksja02,2228,134,104,12.3,202404030MIL,"Wed, Apr 3, 2024"
534,MEM,kennalu01,1617,79,115,-9.8,202404030MIL,"Wed, Apr 3, 2024"
535,MEM,pippesc02,1163,82,111,-9.7,202404030MIL,"Wed, Apr 3, 2024"
536,MEM,jemistr01,1138,109,108,-4.3,202404030MIL,"Wed, Apr 3, 2024"
537,MEM,goodwjo01,1717,139,108,7.2,202404030MIL,"Wed, Apr 3, 2024"
538,MEM,laravja01,1659,132,104,0.9,202404030MIL,"Wed, Apr 3, 2024"
539,MEM,stevela01,1433,123,109,-2.8,202404030MIL,"Wed, Apr 3, 2024"
540,MEM,clarkbr01,1197,141,103,12.7,202404030MIL,"Wed, Apr 3, 2024"
541,MEM,aldamsa01,,,,,202404030MIL,"Wed, Apr 3, 2024"
542,MEM,pereima01,,,,,202404030MIL,"Wed, Apr 3, 2024"
543,MEM,simpsza01,,,,,202404030MIL,"Wed, Apr 3, 2024"
544,MIN,edwaran01,1807,120,85,6.2,202404030MIN,"Wed, Apr 3, 2024"
545,MIN,goberru01,1648,110,76,-3.7,202404030MIN,"Wed, Apr 3, 2024"
546,MIN,reidna01,1547,116,80,8.6,202404030MIN,"Wed, Apr 3, 2024"
547,MIN,mcdanja02,1504,99,77,-0.3,202404030MIN,"Wed, Apr 3, 2024"
548,MIN,alexani01,1351,158,88,8.8,202404030MIN,"Wed, Apr 3, 2024"
549,MIN,morrimo01,1489,168,82,11.7,202404030MIN,"Wed, Apr 3, 2024"
550,MIN,anderky01,1048,128,84,-0.7,202404030MIN,"Wed, Apr 3, 2024"
551,MIN,mclaujo01,994,86,95,-11.8,202404030MIN,"Wed, Apr 3, 2024"
552,MIN,warretj01,833,136,87,-3.2,202404030MIN,"Wed, Apr 3, 2024"
553,MIN,garzalu01,568,147,84,16.7,202404030MIN,"Wed, Apr 3, 2024"
554,MIN,moorewe01,491,138,84,-0.2,202404030MIN,"Wed, Apr 3, 2024"
555,MIN,minotjo01,406,120,75,-4.1,202404030MIN,"Wed, Apr 3, 2024"
556,MIN,nixda01,406,61,76,-8.2,202404030MIN,"Wed, Apr 3, 2024"
557,MIN,millele01,308,247,69,42.7,202404030MIN,"Wed, Apr 3, 2024"
558,TOR,mcdanja01,2235,82,131,-9.4,202404030MIN,"Wed, Apr 3, 2024"
559,TOR,dickgr01,2027,72,127,-11.9,202404030MIN,"Wed, Apr 3, 2024"
560,TOR,templga01,2011,63,132,-13.6,202404030MIN,"Wed, Apr 3, 2024"
561,TOR,willima11,1867,14,124,-13.5,202404030MIN,"Wed, Apr 3, 2024"
562,TOR,quickim01,1717,94,130,-2.6,202404030MIN,"Wed, Apr 3, 2024"
563,TOR,nworajo01,1780,104,128,0.2,202404030MIN,"Wed, Apr 3, 2024"
564,TOR,freemja01,1637,104,127,3.1,202404030MIN,"Wed, Apr 3, 2024"
565,TOR,gueyemo01,1126,73,120,-9.4,202404030MIN,"Wed, Apr 3, 2024"
566,TOR,barrerj01,,,,,202404030MIN,"Wed, Apr 3, 2024"
567,TOR,brownbr01,,,,,202404030MIN,"Wed, Apr 3, 2024"
568,TOR,olynyke01,,,,,202404030MIN,"Wed, Apr 3, 2024"
569,TOR,trentga02,,,,,202404030MIN,"Wed, Apr 3, 2024"
570,NOP,mccolcj01,2465,118,120,5.8,202404030NOP,"Wed, Apr 3, 2024"
571,NOP,joneshe01,2443,95,127,-7.5,202404030NOP,"Wed, Apr 3, 2024"
572,NOP,murphtr02,2230,153,124,2.9,202404030NOP,"Wed, Apr 3, 2024"
573,NOP,willizi01,1759,89,118,-3.8,202404030NOP,"Wed, Apr 3, 2024"
574,NOP,valanjo01,1112,139,124,2.3,202404030NOP,"Wed, Apr 3, 2024"
575,NOP,marshna01,1558,139,124,2.4,202404030NOP,"Wed, Apr 3, 2024"
576,NOP,daniedy01,1281,167,117,17.8,202404030NOP,"Wed, Apr 3, 2024"
577,NOP,nancela02,795,73,130,-12.3,202404030NOP,"Wed, Apr 3, 2024"
578,NOP,robinje02,739,29,125,-19.6,202404030NOP,"Wed, Apr 3, 2024"
579,NOP,hawkijo01,7,0,130,-5.9,202404030NOP,"Wed, Apr 3, 2024"
580,NOP,ryanma01,7,0,130,-6.3,202404030NOP,"Wed, Apr 3, 2024"
581,NOP,liddeej01,,,,,202404030NOP,"Wed, Apr 3, 2024"
582,NOP,zelleco01,,,,,202404030NOP,"Wed, Apr 3, 2024"
583,ORL,banchpa01,2265,108,116,-1.5,202404030NOP,"Wed, Apr 3, 2024"
584,ORL,wagnefr01,1991,120,119,4.7,202404030NOP,"Wed, Apr 3, 2024"
585,ORL,harriga01,1811,52,121,-11.8,202404030NOP,"Wed, Apr 3, 2024"
586,ORL,suggsja01,1800,101,112,-3.3,202404030NOP,"Wed, Apr 3, 2024"
587,ORL,cartewe01,1449,142,113,9.7,202404030NOP,"Wed, Apr 3, 2024"
588,ORL,isaacjo01,1313,150,109,7.8,202404030NOP,"Wed, Apr 3, 2024"
589,ORL,anthoco01,1080,109,107,8.6,202404030NOP,"Wed, Apr 3, 2024"
590,ORL,inglejo01,906,140,102,8.9,202404030NOP,"Wed, Apr 3, 2024"
591,ORL,wagnemo01,896,176,119,19.7,202404030NOP,"Wed, Apr 3, 2024"
592,ORL,fultzma01,888,105,112,-6.6,202404030NOP,"Wed, Apr 3, 2024"
593,ORL,bitadgo01,,,,,202404030NOP,"Wed, Apr 3, 2024"
594,ORL,blackan01,,,,,202404030NOP,"Wed, Apr 3, 2024"
595,ORL,okekech01,,,,,202404030NOP,"Wed, Apr 3, 2024"
596,ORL,schofad01,,,,,202404030NOP,"Wed, Apr 3, 2024"
597,PHO,bookede01,2213,130,108,9.6,202404030PHO,"Wed, Apr 3, 2024"
598,PHO,duranke01,2139,117,105,5.8,202404030PHO,"Wed, Apr 3, 2024"
599,PHO,onealro01,2073,153,105,8.0,202404030PHO,"Wed, Apr 3, 2024"
600,PHO,bealbr01,1946,115,102,-0.3,202404030PHO,"Wed, Apr 3, 2024"
601,PHO,nurkiju01,1900,106,101,0.1,202404030PHO,"Wed, Apr 3, 2024"
602,PHO,gordoer01,1467,83,106,-6.2,202404030PHO,"Wed, Apr 3, 2024"
603,PHO,bolbo01,1333,130,91,13.1,202404030PHO,"Wed, Apr 3, 2024"
604,PHO,eubandr01,893,113,99,-2.1,202404030PHO,"Wed, Apr 3, 2024"
605,PHO,azubuud01,87,0,111,-38.8,202404030PHO,"Wed, Apr 3, 2024"
606,PHO,leesa01,87,200,111,19.0,202404030PHO,"Wed, Apr 3, 2024"
607,PHO,littlna01,87,0,98,0.0,202404030PHO,"Wed, Apr 3, 2024"
608,PHO,roddyda01,87,0,97,-12.2,202404030PHO,"Wed, Apr 3, 2024"
609,PHO,thomais02,87,0,111,-6.3,202404030PHO,"Wed, Apr 3, 2024"
610,PHO,okogijo01,,,,,202404030PHO,"Wed, Apr 3, 2024"
611,PHO,youngth01,,,,,202404030PHO,"Wed, Apr 3, 2024"
612,CLE,garlada01,2389,88,126,-5.4,202404030PHO,"Wed, Apr 3, 2024"
613,CLE,strusma01,2309,90,121,-1.4,202404030PHO,"Wed, Apr 3, 2024"
614,CLE,mitchdo01,2274,118,121,4.7,202404030PHO,"Wed, Apr 3, 2024"
615,CLE,allenja01,2236,137,131,2.2,202404030PHO,"Wed, Apr 3, 2024"
616,CLE,mobleev01,2165,129,123,6.7,202404030PHO,"Wed, Apr 3, 2024"
617,CLE,leverca01,1442,82,115,-1.5,202404030PHO,"Wed, Apr 3, 2024"
618,CLE,niangge01,681,0,128,-24.6,202404030PHO,"Wed, Apr 3, 2024"
619,CLE,merrisa01,289,79,133,-18.9,202404030PHO,"Wed, Apr 3, 2024"
620,CLE,morrima03,266,0,133,-8.5,202404030PHO,"Wed, Apr 3, 2024"
621,CLE,jonesda03,87,218,116,4.2,202404030PHO,"Wed, Apr 3, 2024"
622,CLE,mobleis01,87,0,133,-8.2,202404030PHO,"Wed, Apr 3, 2024"
623,CLE,nancepe01,87,0,133,-33.1,202404030PHO,"Wed, Apr 3, 2024"
624,CLE,thomptr01,87,0,133,-36.1,202404030PHO,"Wed, Apr 3, 2024"
